Date,Open,High,Low,Close,Adj Close,Volume
2018-04-06,1029.900024,1033.500000,1014.549988,1027.050049,974.636658,19954
2018-04-09,1032.000000,1045.000000,1025.800049,1041.599976,988.444031,33942
2018-04-10,1041.599976,1063.500000,1029.900024,1033.050049,980.330444,24555
2018-04-11,1038.300049,1047.599976,1026.800049,1045.250000,991.907776,40635
2018-04-12,1042.000000,1079.000000,1041.400024,1070.699951,1016.058960,124130
2018-04-13,1078.000000,1090.000000,1071.000000,1073.849976,1019.048340,48270
2018-04-16,1060.250000,1076.750000,1051.650024,1071.449951,1016.770691,23092
2018-04-17,1077.000000,1085.000000,1065.849976,1071.250000,1016.580933,23865
2018-04-18,1078.099976,1078.300049,1059.500000,1064.300049,1009.985596,15884
2018-04-19,1070.000000,1111.000000,1067.199951,1108.349976,1051.787598,101545
2018-04-20,1111.449951,1148.699951,1102.199951,1142.500000,1084.194824,137794
2018-04-23,1145.050049,1244.000000,1140.000000,1204.199951,1142.746094,304749
2018-04-24,1210.000000,1224.000000,1185.000000,1205.199951,1143.694946,92682
2018-04-25,1208.900024,1247.900024,1195.300049,1228.300049,1165.616333,115974
2018-04-26,1232.050049,1257.250000,1196.800049,1217.150024,1155.035278,223220
2018-04-27,1222.000000,1229.449951,1190.699951,1199.300049,1138.096313,78159
2018-04-30,1209.900024,1242.000000,1195.000000,1236.750000,1173.635010,70887
2018-05-02,1244.900024,1244.900024,1205.550049,1214.400024,1152.425537,36602
2018-05-03,1214.000000,1237.699951,1195.050049,1223.599976,1161.156006,67796
2018-05-04,1229.000000,1229.000000,1154.849976,1160.699951,1101.466064,83056
2018-05-07,1175.000000,1201.250000,1120.550049,1143.500000,1085.143799,83414
2018-05-08,1137.500000,1183.150024,1137.500000,1174.400024,1114.466919,76626
2018-05-09,1199.000000,1205.949951,1179.750000,1192.199951,1131.358521,44737
2018-05-10,1160.099976,1213.000000,1160.099976,1177.349976,1117.266357,60071
2018-05-11,1180.199951,1199.000000,1179.000000,1184.349976,1123.909180,47850
2018-05-14,1187.300049,1187.300049,1148.500000,1157.349976,1098.286987,32278
2018-05-15,1157.750000,1182.150024,1136.000000,1147.800049,1089.224365,41365
2018-05-16,1124.050049,1180.000000,1124.050049,1166.050049,1106.543091,43834
2018-05-17,1173.800049,1188.449951,1163.199951,1183.050049,1122.675537,38587
2018-05-18,1189.000000,1189.000000,1146.050049,1151.900024,1093.115234,24682
2018-05-21,1167.000000,1170.599976,1138.000000,1160.500000,1101.276367,40076
2018-05-22,1170.000000,1176.900024,1159.050049,1167.250000,1107.681885,24091
2018-05-23,1160.099976,1216.400024,1160.099976,1197.000000,1135.913574,75836
2018-05-24,1197.000000,1225.000000,1188.050049,1196.099976,1135.059448,28949
2018-05-25,1196.099976,1241.000000,1196.000000,1232.349976,1169.459595,96249
2018-05-28,1240.000000,1240.000000,1204.000000,1211.699951,1149.863281,45856
2018-05-29,1217.949951,1244.000000,1208.599976,1228.349976,1165.663696,46408
2018-05-30,1234.500000,1257.650024,1225.000000,1234.849976,1171.831909,66683
2018-05-31,1236.400024,1255.949951,1226.500000,1234.699951,1171.689575,42345
2018-06-01,1237.050049,1250.849976,1205.000000,1215.199951,1153.184814,46687
2018-06-04,1218.000000,1221.949951,1197.500000,1204.699951,1143.220581,38237
2018-06-05,1200.000000,1217.650024,1139.900024,1163.599976,1104.218018,75185
2018-06-06,1160.000000,1195.000000,1136.699951,1188.900024,1128.227051,68212
2018-06-07,1192.099976,1218.000000,1192.099976,1209.000000,1147.301147,23221
2018-06-08,1215.000000,1248.949951,1211.000000,1233.349976,1170.408447,78309
2018-06-11,1249.800049,1249.800049,1220.500000,1226.750000,1164.145386,23412
2018-06-12,1242.000000,1283.699951,1227.000000,1277.400024,1212.210571,167955
2018-06-13,1285.000000,1296.000000,1273.000000,1277.800049,1212.590088,73860
2018-06-14,1340.000000,1340.000000,1263.599976,1285.449951,1219.849609,46033
2018-06-15,1291.000000,1316.900024,1291.000000,1303.800049,1237.263306,86790
2018-06-18,1309.000000,1312.000000,1290.000000,1294.250000,1228.200562,30598
2018-06-19,1298.000000,1322.400024,1287.750000,1309.550049,1242.719849,88443
2018-06-20,1309.000000,1336.400024,1309.000000,1320.500000,1253.110962,93860
2018-06-21,1323.000000,1331.949951,1315.000000,1322.050049,1254.581909,32803
2018-06-22,1323.000000,1331.650024,1304.000000,1314.300049,1247.227295,32325
2018-06-25,1322.000000,1346.000000,1318.000000,1341.050049,1272.612427,54934
2018-06-26,1350.000000,1357.500000,1334.849976,1349.849976,1280.963135,65455
2018-06-27,1350.000000,1357.000000,1317.000000,1328.699951,1260.892456,40336
2018-06-28,1328.400024,1328.400024,1280.500000,1286.199951,1220.561401,45254
2018-06-29,1290.000000,1343.800049,1290.000000,1335.500000,1267.345459,57033
2018-07-02,1350.000000,1353.900024,1323.000000,1345.949951,1277.262207,65499
2018-07-03,1345.949951,1373.000000,1332.650024,1367.000000,1297.237915,71286
2018-07-04,1374.949951,1374.949951,1350.599976,1356.900024,1287.653320,68290
2018-07-05,1350.500000,1368.699951,1344.000000,1350.599976,1281.674805,27572
2018-07-06,1345.199951,1370.500000,1345.199951,1362.550049,1293.015259,38827
2018-07-09,1372.000000,1391.699951,1364.000000,1381.099976,1310.618408,65199
2018-07-10,1398.000000,1402.500000,1384.250000,1389.599976,1318.684692,49337
2018-07-11,1390.599976,1453.300049,1390.599976,1444.400024,1370.687866,147269
2018-07-12,1444.449951,1448.599976,1417.500000,1431.050049,1358.019287,54890
2018-07-13,1431.050049,1452.000000,1421.199951,1429.550049,1356.595947,101095
2018-07-16,1423.550049,1440.000000,1407.000000,1421.449951,1359.369019,49056
2018-07-17,1421.550049,1425.599976,1402.000000,1410.199951,1348.610474,50121
2018-07-18,1415.000000,1438.949951,1406.750000,1417.699951,1355.782837,51661
2018-07-19,1424.000000,1430.000000,1357.400024,1373.599976,1313.608887,65590
2018-07-20,1374.000000,1400.349976,1374.000000,1393.900024,1333.022461,31938
2018-07-23,1394.050049,1399.050049,1369.400024,1380.699951,1320.398926,33114
2018-07-24,1381.000000,1395.050049,1366.449951,1378.349976,1318.151611,47466
2018-07-25,1376.000000,1478.000000,1328.599976,1464.449951,1400.491089,363151
2018-07-26,1466.000000,1491.750000,1428.949951,1449.199951,1385.907104,176123
2018-07-27,1454.000000,1470.449951,1440.099976,1450.800049,1387.437500,55472
2018-07-30,1450.000000,1454.949951,1418.199951,1424.750000,1362.525024,56483
2018-07-31,1402.000000,1444.000000,1402.000000,1427.800049,1365.441895,40242
2018-08-01,1407.050049,1457.199951,1407.050049,1434.599976,1371.944702,59915
2018-08-02,1441.800049,1441.800049,1400.750000,1406.199951,1344.785278,116905
2018-08-03,1400.000000,1437.750000,1400.000000,1419.800049,1357.791260,75714
2018-08-06,1416.000000,1427.500000,1391.849976,1399.449951,1338.329956,43964
2018-08-07,1410.000000,1410.000000,1377.000000,1386.750000,1326.184570,34865
2018-08-08,1388.000000,1423.000000,1381.000000,1408.300049,1346.793457,71135
2018-08-09,1414.000000,1419.949951,1385.000000,1388.250000,1327.619141,72300
2018-08-10,1395.550049,1418.650024,1389.000000,1396.900024,1335.891357,48684
2018-08-13,1396.900024,1431.699951,1395.050049,1414.050049,1352.292480,111756
2018-08-14,1417.000000,1439.699951,1408.000000,1434.349976,1371.705811,112156
2018-08-16,1438.500000,1454.099976,1425.000000,1435.599976,1372.901123,55736
2018-08-17,1449.000000,1449.000000,1424.849976,1432.000000,1369.458374,24442
2018-08-20,1432.000000,1432.000000,1417.000000,1419.550049,1357.552246,20616
2018-08-21,1422.000000,1448.300049,1412.599976,1440.800049,1377.874146,51788
2018-08-23,1450.000000,1462.000000,1439.000000,1446.500000,1383.325073,50436
2018-08-24,1439.050049,1453.000000,1410.050049,1420.900024,1358.843140,26385
2018-08-27,1410.500000,1436.449951,1410.500000,1426.400024,1364.103149,28157
2018-08-28,1426.000000,1438.099976,1415.000000,1418.300049,1356.356812,13534
2018-08-29,1418.050049,1420.050049,1392.000000,1398.599976,1337.517090,38960
2018-08-30,1395.000000,1417.449951,1390.199951,1407.300049,1345.837280,45655
2018-08-31,1410.000000,1444.750000,1403.550049,1435.750000,1373.044678,51873
2018-09-03,1440.050049,1470.000000,1437.500000,1446.599976,1383.420654,81840
2018-09-04,1450.000000,1466.849976,1400.300049,1414.800049,1353.009644,53349
2018-09-05,1419.800049,1425.000000,1351.550049,1382.099976,1321.737793,53569
2018-09-06,1375.000000,1375.000000,1336.000000,1352.150024,1293.095825,67772
2018-09-07,1365.000000,1379.250000,1343.400024,1364.199951,1304.619507,35888
2018-09-10,1365.000000,1375.199951,1346.000000,1349.599976,1290.657104,31209
2018-09-11,1345.000000,1354.000000,1305.550049,1310.750000,1253.503906,58818
2018-09-12,1309.000000,1343.949951,1287.050049,1330.550049,1272.439331,64277
2018-09-14,1335.000000,1356.650024,1321.900024,1347.250000,1288.409668,28988
2018-09-17,1350.000000,1376.000000,1334.099976,1361.550049,1302.085205,38244
2018-09-18,1376.599976,1376.599976,1319.000000,1326.849976,1268.900757,26764
2018-09-19,1330.000000,1352.949951,1317.000000,1329.900024,1271.817627,42464
2018-09-21,1345.500000,1349.000000,1210.550049,1291.000000,1234.616577,37781
2018-09-24,1280.050049,1293.000000,1250.000000,1264.000000,1208.795654,32332
2018-09-25,1255.050049,1265.650024,1208.400024,1232.699951,1178.862549,50907
2018-09-26,1235.050049,1241.250000,1180.849976,1186.800049,1134.967529,72786
2018-09-27,1185.000000,1199.000000,1165.000000,1173.949951,1122.678589,46325
2018-09-28,1180.000000,1199.000000,1130.300049,1153.500000,1103.121704,54696
2018-10-01,1153.599976,1177.900024,1113.000000,1163.250000,1112.445923,80598
2018-10-03,1178.699951,1210.650024,1164.449951,1184.949951,1133.198120,71101
2018-10-04,1184.949951,1190.500000,1140.199951,1151.449951,1101.161255,50566
2018-10-05,1154.000000,1168.500000,1127.050049,1140.150024,1090.354858,66745
2018-10-08,1141.250000,1162.050049,958.000000,1007.700012,963.689453,253717
2018-10-09,1019.000000,1019.000000,953.950012,970.900024,928.496643,251497
2018-10-10,970.900024,1025.500000,970.000000,1015.200012,970.861938,108294
2018-10-11,979.000000,1005.900024,965.200012,977.250000,934.569336,65742
2018-10-12,992.150024,1009.000000,970.000000,972.750000,930.265869,94247
2018-10-15,999.950012,999.950012,979.049988,987.900024,944.754211,47101
2018-10-16,997.000000,1043.400024,992.500000,1039.349976,993.957092,71653
2018-10-17,1078.000000,1078.000000,985.250000,991.950012,948.627258,82836
2018-10-19,986.000000,996.000000,955.000000,982.500000,939.589966,70606
2018-10-22,995.950012,1014.000000,963.250000,995.950012,952.452576,59668
2018-10-23,988.500000,994.000000,960.799988,973.000000,930.504944,55010
2018-10-24,982.900024,986.799988,947.500000,971.599976,929.166016,86728
2018-10-25,963.950012,969.950012,953.500000,958.049988,916.207825,67971
2018-10-26,946.000000,972.000000,926.000000,965.099976,922.949890,86351
2018-10-29,969.049988,994.799988,962.400024,989.650024,946.427673,39856
2018-10-30,997.950012,1019.000000,982.700012,1009.049988,964.980408,44609
2018-10-31,1010.000000,1037.449951,1008.049988,1033.349976,988.219116,52788
2018-11-01,1040.050049,1082.000000,1037.550049,1072.650024,1025.802856,89627
2018-11-02,1076.900024,1084.000000,1041.000000,1046.449951,1000.746948,51228
2018-11-05,1046.000000,1089.900024,1040.550049,1066.150024,1019.586670,66154
2018-11-06,1066.150024,1080.550049,1042.000000,1049.599976,1003.759521,29434
2018-11-07,1065.000000,1065.000000,1051.199951,1058.199951,1011.983887,9275
2018-11-09,1050.550049,1058.949951,1023.000000,1028.300049,983.389771,35619
2018-11-12,1039.949951,1047.900024,993.549988,996.549988,953.026306,68794
2018-11-13,996.000000,1012.000000,984.000000,1009.799988,965.697754,44670
2018-11-14,1018.750000,1018.750000,987.150024,994.200012,950.778992,35564
2018-11-15,1010.000000,1010.500000,990.900024,997.650024,954.078308,26471
2018-11-16,1005.250000,1005.250000,958.500000,963.450012,921.372009,66050
2018-11-19,957.099976,990.000000,952.000000,984.650024,941.646179,61289
2018-11-20,984.650024,1005.000000,975.000000,988.950012,945.758362,54617
2018-11-21,988.950012,988.950012,957.599976,972.250000,929.787659,77845
2018-11-22,975.049988,1009.000000,973.799988,991.400024,948.101318,60985
2018-11-26,991.900024,1000.650024,960.000000,995.750000,952.261353,88698
2018-11-27,995.950012,1015.000000,994.900024,1004.049988,960.198853,57045
2018-11-28,1008.950012,1028.300049,1006.049988,1016.750000,972.344116,72558
2018-11-29,1021.200012,1038.000000,994.299988,999.150024,955.512878,53376
2018-11-30,991.000000,1027.599976,991.000000,1022.900024,978.225586,68203
2018-12-03,1031.050049,1048.000000,1025.550049,1029.900024,984.919922,53921
2018-12-04,1030.000000,1054.500000,1030.000000,1037.050049,991.757629,59778
2018-12-05,1037.050049,1052.949951,1027.000000,1042.599976,997.065125,36284
2018-12-06,1041.000000,1043.900024,1005.000000,1011.000000,966.845337,35057
2018-12-07,1006.049988,1017.500000,995.950012,1008.700012,964.645813,19471
2018-12-10,991.599976,1009.400024,975.099976,978.750000,936.003845,36101
2018-12-11,972.000000,1010.000000,954.700012,1003.349976,959.529419,89177
2018-12-12,1006.150024,1034.000000,1006.000000,1028.449951,983.533081,32913
2018-12-13,1028.000000,1036.500000,1017.299988,1026.500000,981.668335,30516
2018-12-14,1023.000000,1041.449951,1018.000000,1036.300049,991.040405,29694
2018-12-17,1040.000000,1045.000000,1016.500000,1022.549988,977.890869,32682
2018-12-18,1019.049988,1027.449951,1009.000000,1016.250000,971.866028,28756
2018-12-19,1018.450012,1020.250000,994.400024,1004.750000,960.868286,49588
2018-12-20,1006.000000,1019.950012,1003.049988,1010.049988,965.936768,23433
2018-12-21,1013.299988,1017.200012,992.799988,999.049988,955.417175,32365
2018-12-24,1003.549988,1010.849976,988.049988,991.950012,948.627258,25558
2018-12-26,991.000000,994.849976,972.700012,989.200012,945.997375,31459
2018-12-27,999.000000,1020.000000,998.150024,1010.000000,965.888977,65373
2018-12-28,1019.000000,1023.000000,1009.000000,1013.099976,968.853577,28076
2018-12-31,1016.150024,1026.000000,1011.900024,1020.700012,976.121643,30870
2019-01-01,1024.099976,1036.800049,1020.700012,1026.699951,981.859558,70769
2019-01-02,1030.000000,1041.949951,1020.650024,1025.099976,980.329529,59674
2019-01-03,1028.949951,1039.500000,1025.550049,1030.400024,985.398071,41967
2019-01-04,1030.050049,1034.500000,985.500000,1003.700012,959.864136,121834
2019-01-07,1010.000000,1013.750000,970.900024,979.250000,936.481995,116463
2019-01-08,974.000000,990.500000,960.099976,973.349976,930.839661,265947
2019-01-09,971.099976,993.000000,964.500000,969.900024,927.540344,105697
2019-01-10,977.799988,977.799988,965.000000,969.200012,926.870911,33825
2019-01-11,966.799988,972.000000,949.000000,961.650024,919.650696,90373
2019-01-14,970.000000,974.000000,956.000000,969.849976,927.492554,32254
2019-01-15,972.000000,984.599976,970.349976,978.349976,935.621216,45825
2019-01-16,984.349976,985.099976,967.299988,970.900024,928.496643,33007
2019-01-17,979.200012,979.450012,963.000000,967.150024,924.910400,39413
2019-01-18,975.650024,976.700012,959.299988,962.549988,920.511292,33726
2019-01-21,963.000000,981.250000,957.549988,963.650024,921.563293,52070
2019-01-22,965.000000,971.500000,960.549988,967.049988,924.814758,19833
2019-01-23,972.700012,980.000000,963.099976,967.000000,924.766907,22364
2019-01-24,964.000000,966.049988,929.599976,933.549988,892.777832,101918
2019-01-25,945.049988,945.049988,905.000000,913.200012,873.316650,65287
2019-01-28,917.000000,917.000000,873.549988,876.650024,838.362976,48910
2019-01-29,876.549988,890.750000,872.000000,885.950012,847.256836,26917
2019-01-30,899.500000,899.500000,866.799988,878.650024,840.275635,36324
2019-01-31,885.000000,885.000000,865.000000,872.950012,834.824524,46705
2019-02-01,875.700012,893.599976,875.700012,888.349976,849.551941,50088
2019-02-04,897.500000,900.799988,882.700012,888.450012,849.647583,30574
2019-02-05,890.000000,904.400024,879.200012,897.250000,858.063232,39666
2019-02-06,900.000000,912.599976,896.349976,905.750000,866.192017,61409
2019-02-07,911.000000,928.650024,905.000000,920.549988,880.345642,37117
2019-02-08,920.000000,923.750000,898.000000,902.299988,862.892700,50498
2019-02-11,920.000000,920.000000,889.700012,905.049988,865.522583,20735
2019-02-12,905.049988,911.000000,885.099976,889.250000,850.412598,35330
2019-02-14,880.900024,887.950012,874.250000,883.650024,845.057312,28459
2019-02-15,886.000000,891.049988,849.950012,860.400024,822.822693,50369
2019-02-18,860.400024,863.900024,826.000000,856.799988,819.379822,115050
2019-02-19,856.799988,862.450012,849.099976,856.400024,818.997437,34212
2019-02-20,857.250000,897.700012,851.000000,889.700012,850.842957,53473
2019-02-21,890.000000,914.000000,890.000000,901.650024,862.271118,112608
2019-02-22,907.400024,914.000000,900.000000,905.150024,865.618225,23728
2019-02-25,910.000000,912.000000,901.400024,903.250000,863.801208,10560
2019-02-26,891.099976,900.299988,875.000000,884.049988,845.439758,30917
2019-02-27,887.000000,901.000000,879.000000,881.599976,843.096741,30008
2019-02-28,889.000000,892.750000,879.099976,885.200012,846.539551,21272
2019-03-01,890.650024,913.500000,888.150024,911.250000,871.451843,48588
2019-03-05,918.000000,929.900024,918.000000,924.299988,883.931824,30528
2019-03-06,935.000000,958.000000,930.000000,950.799988,909.274536,79864
2019-03-07,961.900024,997.500000,958.000000,963.000000,920.941650,320073
2019-03-08,963.000000,975.500000,951.299988,956.849976,915.060181,125394
2019-03-11,961.849976,965.049988,947.900024,956.599976,914.821167,58286
2019-03-12,965.150024,971.500000,956.200012,960.250000,918.311768,38593
2019-03-13,965.000000,982.950012,955.799988,959.900024,917.977112,86956
2019-03-14,965.900024,968.049988,945.900024,949.700012,908.222534,44514
2019-03-15,953.099976,985.500000,947.349976,979.000000,936.242920,129453
2019-03-18,987.000000,995.250000,980.049988,982.599976,939.685669,88104
2019-03-19,986.000000,993.349976,977.750000,985.250000,942.219910,44950
2019-03-20,988.000000,1010.900024,980.849976,986.950012,943.845703,143397
2019-03-22,988.049988,998.200012,975.799988,979.700012,936.912354,80226
2019-03-25,962.500000,976.299988,952.000000,956.650024,914.869019,29894
2019-03-26,956.000000,961.950012,945.000000,957.799988,915.968750,33115
2019-03-27,957.299988,966.549988,948.250000,950.950012,909.417969,34702
2019-03-28,954.450012,964.799988,949.049988,959.799988,917.881409,45873
2019-04-01,963.349976,977.099976,957.099976,961.950012,919.937561,36596
2019-04-02,965.000000,989.000000,965.000000,982.099976,939.207458,80711
2019-04-03,993.200012,1000.000000,970.000000,974.299988,931.748108,72358
2019-04-04,977.099976,977.099976,957.599976,962.950012,920.893921,26885
2019-04-05,966.799988,973.099976,962.000000,964.400024,922.280579,23340
2019-04-08,974.000000,975.200012,958.500000,962.950012,920.893921,31640
2019-04-09,964.049988,968.400024,953.000000,964.650024,922.519592,25731
2019-04-10,970.000000,976.250000,960.000000,967.049988,924.814758,30207
2019-04-11,965.000000,965.900024,956.000000,958.299988,916.446899,20552
2019-04-12,959.000000,966.700012,955.950012,961.900024,919.889771,18037
2019-04-15,967.650024,997.549988,965.000000,992.700012,949.344543,86366
2019-04-16,992.000000,1001.000000,980.049988,982.700012,939.781372,30181
2019-04-18,981.099976,985.549988,952.500000,956.250000,914.486450,56169
2019-04-22,954.950012,973.000000,950.150024,958.000000,916.160034,33662
2019-04-23,959.049988,962.950012,948.000000,949.900024,908.413818,26623
2019-04-24,955.000000,957.599976,927.000000,930.299988,889.669800,112560
2019-04-25,930.000000,934.849976,923.500000,927.000000,886.513977,55368
2019-04-26,930.049988,940.000000,917.200012,922.049988,881.780090,36137
2019-04-30,924.000000,936.000000,916.349976,930.250000,889.622009,32673
2019-05-02,929.000000,930.349976,889.950012,896.099976,856.963440,53795
2019-05-03,888.700012,890.400024,868.000000,873.650024,835.493958,53835
2019-05-06,865.000000,879.000000,856.250000,858.099976,820.623047,47359
