Date,Open,High,Low,Close,Adj Close,Volume
2022-07-28,710.000000,710.000000,693.950012,700.099976,690.571106,9592
2022-07-29,701.650024,707.650024,698.049988,705.450012,695.848328,18644
2022-08-01,729.500000,729.500000,701.799988,715.450012,705.712219,15529
2022-08-02,709.000000,728.799988,701.099976,702.250000,692.691895,15514
2022-08-03,705.000000,715.000000,702.849976,711.849976,702.161194,5236
2022-08-04,730.250000,730.250000,704.299988,711.900024,702.210571,14830
2022-08-05,709.200012,716.650024,708.200012,710.200012,700.533691,2694
2022-08-08,706.000000,711.549988,700.000000,701.900024,692.346680,6372
2022-08-10,709.950012,709.950012,690.049988,692.900024,683.469177,5160
2022-08-11,697.700012,703.750000,685.000000,690.099976,680.707214,12000
2022-08-12,690.000000,701.200012,683.099976,689.150024,679.770203,6824
2022-08-16,695.000000,697.950012,670.200012,696.049988,686.576233,15289
2022-08-17,697.000000,711.049988,694.299988,699.950012,690.423218,10962
2022-08-18,701.500000,719.150024,698.250000,707.150024,697.525208,4512
2022-08-19,723.000000,723.000000,699.000000,707.349976,697.722412,13650
2022-08-22,707.349976,708.000000,689.900024,695.000000,685.540527,11022
2022-08-23,690.000000,700.000000,685.000000,696.650024,687.168091,5216
2022-08-24,705.000000,707.950012,695.299988,702.750000,693.185059,6083
2022-08-25,707.700012,711.500000,695.150024,699.400024,689.880676,4985
2022-08-26,694.900024,711.000000,694.900024,706.650024,697.031982,3624
2022-08-29,686.000000,702.349976,686.000000,693.849976,684.406189,5058
2022-08-30,527.849976,543.750000,527.662476,536.962524,529.654053,20586
2022-09-01,541.349976,556.500000,539.962524,542.549988,535.165466,32742
2022-09-02,547.500000,552.337524,538.987488,540.487488,533.131042,16862
2022-09-05,543.750000,549.750000,531.487488,537.787476,530.467773,23986
2022-09-06,543.525024,543.525024,533.099976,534.787476,527.508606,19380
2022-09-07,538.500000,539.587524,525.750000,536.062500,528.766296,14994
2022-09-08,591.000000,602.099976,565.099976,570.700012,562.932373,112934
2022-09-09,577.400024,590.000000,570.500000,584.349976,576.396545,24105
2022-09-12,586.000000,593.000000,585.950012,588.000000,579.996887,17849
2022-09-13,587.000000,591.049988,574.400024,579.150024,571.267395,21840
2022-09-14,558.849976,570.900024,558.849976,567.250000,559.529297,13484
2022-09-15,567.650024,579.599976,562.650024,572.700012,564.905151,14853
2022-09-16,572.000000,572.150024,551.500000,561.700012,554.054871,6703
2022-09-19,575.000000,575.000000,541.950012,549.750000,542.267517,252810
2022-09-20,549.750000,556.299988,542.000000,543.700012,536.299866,5634
2022-09-21,545.000000,554.099976,540.000000,541.549988,534.179077,9330
2022-09-22,540.000000,540.000000,533.700012,535.849976,528.556702,11322
2022-09-23,535.849976,541.750000,513.650024,519.650024,512.577209,17816
2022-09-26,516.000000,516.000000,487.899994,500.000000,493.194641,12123
2022-09-27,498.000000,520.099976,498.000000,513.849976,506.856110,27311
2022-09-28,509.549988,516.950012,489.000000,496.600006,489.840912,16559
2022-09-29,499.950012,508.149994,491.600006,496.049988,489.298401,9133
2022-09-30,490.049988,524.000000,487.500000,515.500000,508.483673,13206
2022-10-03,515.000000,515.000000,503.000000,505.250000,498.373169,7265
2022-10-04,501.399994,512.400024,497.000000,500.950012,494.131714,8174
2022-10-06,504.450012,522.150024,502.350006,513.200012,506.214996,20297
2022-10-07,513.049988,523.200012,513.000000,515.650024,508.631653,12194
2022-10-10,514.000000,522.250000,511.049988,517.099976,510.061859,11472
2022-10-11,515.049988,522.900024,505.850006,512.299988,505.327209,344237
2022-10-12,511.500000,520.650024,508.250000,514.750000,507.743896,7298
2022-10-13,516.000000,518.000000,502.850006,509.600006,502.663971,6781
2022-10-14,507.049988,513.400024,501.649994,504.450012,497.584076,9143
2022-10-17,500.649994,508.750000,500.649994,504.250000,497.386780,13488
2022-10-18,508.000000,512.000000,493.899994,501.700012,494.871521,19146
2022-10-19,503.049988,520.049988,503.049988,507.200012,500.296661,10633
2022-10-20,509.700012,515.099976,505.500000,509.200012,502.269440,14167
2022-10-21,509.799988,514.349976,508.250000,509.950012,503.009216,5774
2022-10-24,512.000000,518.450012,509.950012,513.500000,506.510895,4518
2022-10-25,513.450012,513.799988,506.500000,509.450012,502.516022,5391
2022-10-27,510.250000,522.849976,510.250000,521.049988,513.958130,15306
2022-10-28,520.849976,522.650024,510.500000,514.299988,507.299988,12007
2022-10-31,512.750000,521.650024,510.000000,520.450012,520.450012,3496
