Date,Open,High,Low,Close,Adj Close,Volume
2018-11-28,437.850006,443.950012,437.000000,439.350006,430.452667,1773
2018-11-29,444.000000,447.799988,440.000000,442.950012,433.979767,632
2018-11-30,441.149994,446.000000,435.000000,439.649994,430.746613,1943
2018-12-03,440.000000,448.250000,440.000000,445.750000,436.723083,1461
2018-12-04,471.000000,471.000000,433.799988,447.149994,438.094696,1912
2018-12-05,445.700012,446.200012,438.049988,441.100006,432.167267,1338
2018-12-06,439.750000,449.899994,436.750000,439.299988,430.403687,1992
2018-12-07,438.200012,442.049988,433.100006,435.149994,426.337738,1179
2018-12-10,433.299988,437.399994,427.500000,434.149994,425.357941,1293
2018-12-11,430.000000,444.700012,430.000000,439.149994,430.256683,3928
2018-12-12,443.500000,443.500000,429.899994,441.700012,432.755127,459
2018-12-13,443.350006,450.649994,437.000000,444.450012,435.449402,6098
2018-12-14,448.899994,459.750000,448.899994,453.549988,444.365112,3311
2018-12-17,455.000000,455.000000,446.100006,446.950012,437.898773,836
2018-12-18,441.850006,448.700012,441.399994,442.250000,433.293945,859
2018-12-19,445.750000,450.000000,442.750000,445.799988,436.772003,4578
2018-12-20,447.899994,458.000000,445.000000,453.850006,444.659027,10953
2018-12-21,447.799988,454.950012,445.299988,449.450012,440.348145,2761
2018-12-24,450.700012,451.200012,436.049988,438.350006,429.472961,5395
2018-12-26,435.000000,444.000000,431.899994,437.500000,428.640167,3488
2018-12-27,445.399994,447.000000,440.000000,441.549988,432.608124,1002
2018-12-28,440.850006,453.450012,440.850006,448.100006,439.025482,1680
2018-12-31,447.600006,451.649994,434.350006,436.750000,427.905304,3077
2019-01-01,438.049988,447.100006,438.000000,442.200012,433.244965,1298
2019-01-02,445.299988,448.149994,444.100006,445.649994,436.625092,1306
2019-01-03,437.049988,449.000000,433.899994,447.299988,438.241669,438
2019-01-04,452.200012,452.200012,442.000000,445.700012,436.674072,477
2019-01-07,437.299988,454.000000,437.299988,453.600006,444.414124,1482
2019-01-08,459.000000,467.899994,455.100006,467.850006,458.375519,2640
2019-01-09,470.000000,481.000000,470.000000,479.549988,469.838593,1714
2019-01-10,481.000000,481.000000,471.200012,477.850006,468.173004,2893
2019-01-11,489.100006,489.100006,468.799988,471.100006,461.559692,1457
2019-01-14,482.850006,484.299988,462.000000,467.299988,457.836670,2709
2019-01-15,465.500000,466.850006,454.000000,454.700012,445.491852,1939
2019-01-16,457.000000,460.000000,444.600006,448.500000,439.417389,9740
2019-01-17,473.799988,473.799988,445.000000,450.000000,440.886993,744
2019-01-18,453.399994,459.000000,451.000000,453.200012,444.022186,1004
2019-01-21,456.700012,460.700012,450.500000,454.850006,445.638794,489
2019-01-22,452.399994,452.799988,447.500000,450.049988,440.935974,545
2019-01-23,447.149994,454.000000,445.000000,449.950012,440.838043,485
2019-01-24,442.200012,453.450012,431.600006,447.500000,438.437622,1953
2019-01-25,449.899994,461.000000,442.000000,448.000000,438.927521,1229
2019-01-28,447.500000,449.799988,440.000000,446.950012,437.898773,2716
2019-01-29,445.000000,457.799988,445.000000,447.399994,438.339661,5368
2019-01-30,445.000000,445.000000,436.950012,438.850006,429.962830,671
2019-01-31,445.450012,453.000000,438.049988,444.299988,435.302429,2470
2019-02-01,444.350006,453.000000,437.200012,444.250000,435.253418,1403
2019-02-04,449.000000,449.000000,438.100006,439.350006,430.452667,1909
2019-02-05,444.850006,446.200012,440.299988,443.450012,434.469696,173
2019-02-06,443.000000,443.500000,439.049988,442.850006,433.881805,1501
2019-02-07,432.000000,450.700012,432.000000,443.700012,434.714600,2376
2019-02-08,443.200012,444.399994,440.000000,441.350006,432.412170,278
2019-02-11,444.000000,448.000000,441.549988,442.250000,433.293945,622
2019-02-12,444.850006,445.000000,434.450012,441.450012,432.510162,1721
2019-02-14,436.149994,442.649994,436.149994,441.750000,432.804077,1314
2019-02-15,450.000000,450.000000,426.000000,430.950012,422.222809,2630
2019-02-18,420.000000,434.500000,420.000000,433.549988,424.770111,1067
2019-02-19,433.549988,437.000000,428.000000,429.700012,420.998108,1067
2019-02-20,430.000000,433.299988,426.000000,427.649994,418.989594,1060
2019-02-21,428.000000,431.649994,427.000000,429.450012,420.753174,1923
2019-02-22,429.450012,432.000000,426.750000,427.399994,418.744690,951
2019-02-25,433.649994,438.000000,427.700012,430.149994,421.438995,1707
2019-02-26,426.500000,431.399994,426.500000,429.500000,420.802155,2372
2019-02-27,435.000000,435.000000,430.000000,432.149994,423.398468,418
2019-02-28,431.049988,434.649994,429.000000,433.100006,424.329285,1972
2019-03-01,434.600006,439.000000,433.899994,436.399994,427.562408,1071
2019-03-05,440.049988,462.000000,440.049988,460.950012,451.615265,3282
2019-03-06,430.049988,470.049988,430.049988,466.000000,456.562988,8938
2019-03-07,463.000000,467.549988,443.149994,446.549988,437.506866,29311
2019-03-08,450.000000,451.350006,445.000000,446.500000,437.457855,628
2019-03-11,454.100006,467.000000,450.000000,454.750000,445.540802,1879
2019-03-12,455.000000,466.799988,454.200012,460.950012,451.615265,1010
2019-03-13,458.850006,465.850006,456.100006,458.549988,449.263824,11747
2019-03-14,461.000000,465.149994,450.200012,453.299988,444.120148,645
2019-03-15,454.000000,471.000000,450.000000,459.100006,449.802734,3198
2019-03-18,468.899994,468.899994,458.700012,462.049988,452.692963,1728
2019-03-19,467.100006,469.000000,452.950012,456.500000,447.255402,2628
2019-03-20,458.049988,458.049988,445.000000,447.200012,438.143707,1179
2019-03-22,450.750000,453.000000,448.500000,451.799988,442.650543,2315
2019-03-25,452.000000,456.549988,450.149994,455.000000,445.785767,3077
2019-03-26,463.000000,463.000000,449.000000,458.750000,449.459808,12068
2019-03-27,463.000000,484.350006,451.700012,476.250000,466.605408,8394
2019-03-28,470.000000,494.000000,468.000000,486.649994,476.794800,2366
2019-04-01,494.000000,494.000000,483.000000,483.549988,473.757538,4189
2019-04-02,489.250000,491.299988,481.100006,485.649994,475.815063,2314
2019-04-03,479.899994,490.000000,476.049988,479.450012,469.740601,2028
2019-04-04,480.700012,480.700012,467.399994,472.450012,462.882385,1602
2019-04-05,476.399994,484.000000,470.049988,476.649994,466.997284,838
2019-04-08,482.000000,484.250000,475.500000,478.200012,468.515961,342
2019-04-09,475.549988,479.049988,467.850006,470.100006,460.579956,893
2019-04-10,471.049988,474.450012,467.750000,469.549988,460.041107,8245
2019-04-11,469.000000,469.500000,463.049988,465.799988,456.367004,1658
2019-04-12,466.450012,467.899994,460.000000,464.649994,455.240295,887
2019-04-15,470.549988,480.000000,463.000000,470.399994,460.873871,4397
2019-04-16,480.000000,492.799988,479.600006,490.899994,480.958710,3039
2019-04-18,493.950012,520.000000,489.100006,511.950012,501.582458,7005
2019-04-22,509.450012,521.900024,497.000000,501.500000,491.344055,8824
2019-04-23,498.000000,507.899994,491.100006,495.750000,485.710510,3170
2019-04-24,490.000000,505.000000,487.950012,501.850006,491.686981,2030
2019-04-25,508.899994,511.899994,498.100006,503.799988,493.597473,1607
2019-04-26,502.850006,509.100006,483.000000,492.049988,482.085449,9090
2019-04-30,504.100006,504.700012,490.149994,495.649994,485.612549,2809
2019-05-02,498.000000,501.149994,493.500000,495.450012,485.416595,1734
2019-05-03,492.100006,493.049988,483.000000,489.649994,479.734039,514
2019-05-06,488.000000,495.649994,487.549988,488.950012,479.048248,707
2019-05-07,497.899994,497.899994,491.350006,493.399994,483.408112,1518
2019-05-08,491.399994,496.250000,481.649994,482.899994,473.120728,2189
2019-05-09,487.000000,494.950012,486.200012,491.399994,481.448608,714
2019-05-10,494.000000,495.000000,483.049988,487.299988,477.431641,1224
2019-05-13,492.000000,493.149994,474.049988,477.149994,467.487213,1637
2019-05-14,476.000000,486.000000,472.899994,483.350006,473.561676,1241
2019-05-15,479.750000,479.750000,467.000000,470.100006,460.579956,425
2019-05-16,473.549988,473.549988,463.399994,468.250000,458.767426,737
2019-05-17,475.899994,489.500000,470.000000,480.899994,471.161255,1656
2019-05-20,490.000000,490.000000,470.200012,477.149994,467.487213,3761
2019-05-21,476.549988,488.700012,471.000000,484.799988,474.982269,5325
2019-05-22,486.000000,486.000000,476.000000,479.600006,469.887573,2903
2019-05-23,485.000000,489.750000,476.600006,481.750000,471.994019,1554
2019-05-24,485.000000,490.000000,477.250000,484.600006,474.786316,2133
2019-05-27,496.200012,532.900024,496.200012,516.099976,505.648376,8530
2019-05-28,522.000000,524.500000,507.350006,515.000000,504.570679,2012
2019-05-29,517.250000,518.750000,505.049988,508.549988,498.251282,837
2019-05-30,518.849976,518.950012,506.549988,511.000000,500.651672,1814
2019-05-31,511.350006,514.700012,507.500000,511.600006,501.239563,766
2019-06-03,515.099976,527.000000,512.200012,518.400024,507.901855,6179
2019-06-04,523.650024,529.950012,518.000000,527.000000,516.327698,3383
2019-06-06,527.150024,536.599976,527.150024,535.000000,524.165649,4549
2019-06-07,535.849976,552.500000,523.299988,547.500000,536.412537,6663
2019-06-10,547.000000,556.000000,535.000000,543.349976,532.346497,6412
2019-06-11,545.450012,579.900024,543.849976,575.150024,563.502563,12900
2019-06-12,574.000000,587.849976,563.650024,567.150024,555.664612,12168
2019-06-13,562.250000,569.799988,544.650024,553.650024,542.437927,3971
2019-06-14,555.000000,563.000000,553.000000,559.099976,547.777588,4703
